"Taxa"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas hypermegale"	0.00557142857142857	0.0101428571428571	0.00628571428571429	0.009	0.0158571428571429	0.0105714285714286	0.00785714285714286	0.00757142857142857	0.008	0.021	0.0178571428571429	0.0112857142857143	0.01	0.00985714285714286	0.023	0.00657142857142857	0.014	0.0157142857142857	0.0217142857142857	0.00642857142857143	0.0322857142857143	0.0271428571428571	0.0287142857142857	0.0144285714285714	0.0188571428571429	0.0134285714285714	0.0208571428571429	0.0198571428571429	0.0134285714285714	0.0285714285714286	0.0262857142857143	0.0315714285714286	0.033	0.0195714285714286	0.0181428571428571	0.0148571428571429	0.0302857142857143	0.01	0.00957142857142857	0.0131428571428571	0.0161428571428571	0.0244285714285714	0.0102857142857143	0.00385714285714286	0.0171428571428571	0.00628571428571429	0.0111428571428571	0.0121428571428571	0.0138571428571429	0.0237142857142857	0.00785714285714286	0.00828571428571429	0.0107142857142857	0.00757142857142857	0.0255714285714286	0.034	0.00314285714285714	0.00342857142857143	0.0167142857142857	0.022	0.01	0.0205714285714286	0.0232857142857143	0.0134285714285714	0.016	0.0191428571428571	0.0114285714285714	0.00757142857142857	0.00942857142857143	0.00485714285714286	0.00857142857142857
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter enhydrae"	0.0298571428571429	0.0281428571428571	0.0524285714285714	0.0225714285714286	0.0207142857142857	0.0144285714285714	0.0272857142857143	0.00971428571428571	0.006	0.00771428571428571	0.017	0.0147142857142857	0.0195714285714286	0.0202857142857143	0.018	0.0164285714285714	0.00628571428571429	0.00985714285714286	0.0122857142857143	0.0192857142857143	0.0115714285714286	0.0124285714285714	0.0145714285714286	0.022	0.00485714285714286	0.0107142857142857	0.0108571428571429	0.00242857142857143	0.0115714285714286	0.009	0.00728571428571429	0.00528571428571429	0.0122857142857143	0.00842857142857143	0.00885714285714286	0.0132857142857143	0.0194285714285714	0.0201428571428571	0.0391428571428571	0.0115714285714286	0.00971428571428571	0.00642857142857143	0.00928571428571429	0.0138571428571429	0.00857142857142857	0.0314285714285714	0.0177142857142857	0.0191428571428571	0.0167142857142857	0.011	0.0324285714285714	0.0198571428571429	0.00985714285714286	0.0122857142857143	0.0122857142857143	0.0218571428571429	0.00157142857142857	0.00928571428571429	0.009	0.0134285714285714	0.0142857142857143	0.0122857142857143	0.00671428571428571	0.00585714285714286	0.009	0.0208571428571429	0.0138571428571429	0.0235714285714286	0.0104285714285714	0.007	0.0168571428571429
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter novaezeelandiae"	0.0341428571428571	0.0178571428571429	0.0295714285714286	0.017	0.00828571428571429	0.009	0.022	0.00314285714285714	0.007	0.00642857142857143	0.0132857142857143	0.00871428571428571	0.00942857142857143	0.013	0.008	0.00485714285714286	0.00514285714285714	0.006	0.01	0.00814285714285714	0.00357142857142857	0.00842857142857143	0.0114285714285714	0.0107142857142857	0.00514285714285714	0.00471428571428571	0.0138571428571429	0.00185714285714286	0.00942857142857143	0.006	0.00771428571428571	0.00628571428571429	0.012	0.00428571428571429	0.0152857142857143	0.00614285714285714	0.00671428571428571	0.0161428571428571	0.0307142857142857	0.0105714285714286	0.0141428571428571	0.00271428571428571	0.00242857142857143	0.00485714285714286	0.0134285714285714	0.0277142857142857	0.0122857142857143	0.0235714285714286	0.0194285714285714	0.00685714285714286	0.0518571428571429	0.0227142857142857	0.0118571428571429	0.0101428571428571	0.0107142857142857	0.0128571428571429	0.0154285714285714	0.0132857142857143	0.00257142857142857	0.005	0.00828571428571429	0.0232857142857143	0.00171428571428571	0.004	0.00542857142857143	0.0122857142857143	0.0138571428571429	0.0227142857142857	0.0682857142857143	0.036	0.00785714285714286
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0.0115714285714286	0.00771428571428571	0.00714285714285714	0.00314285714285714	0.00314285714285714	0.0258571428571429	0.0125714285714286	0.032	0.0241428571428571	0.0161428571428571	0.0121428571428571	0.0144285714285714	0.0101428571428571	0.0114285714285714	0.008	0.0114285714285714	0.0185714285714286	0.00857142857142857	0.0208571428571429	0.0302857142857143	0.00457142857142857	0.012	0.00757142857142857	0.007	0.00771428571428571	0.00814285714285714	0.0135714285714286	0.0537142857142857	0.00171428571428571	0.0275714285714286	0.0231428571428571	0.0151428571428571	0.00957142857142857	0.0298571428571429	0.0138571428571429	0.00428571428571429	0.00185714285714286	0.003	0.013	0.00557142857142857	0.0145714285714286	0.00457142857142857	0.00885714285714286	0.0378571428571429	0.00728571428571429	0.00742857142857143	0.0141428571428571	0.00857142857142857	0.0155714285714286	0.00842857142857143	0.00414285714285714	0.00328571428571429	0.0135714285714286	0.00985714285714286	0.000428571428571429	0.00885714285714286	0.0247142857142857	0.0728571428571429	0.00857142857142857	0.0188571428571429	0.0152857142857143	0.00957142857142857	0.00385714285714286	0.00314285714285714	0.023	0	0	0.000285714285714286	0	0	0.00957142857142857
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella copri"	0.00428571428571429	0.000857142857142857	0	0	0	0	0.002	0	0.000142857142857143	0.00485714285714286	0.029	0.0154285714285714	0.035	0.0402857142857143	0.0261428571428571	0.0242857142857143	0.0401428571428571	0.0144285714285714	0.00671428571428571	0.000571428571428571	0.000571428571428571	0.00185714285714286	0.014	0.000857142857142857	0.000571428571428571	0.00371428571428571	0.00242857142857143	0	0.00485714285714286	0.00514285714285714	0.00557142857142857	0.00457142857142857	0.00814285714285714	0.00628571428571429	0.0185714285714286	0.00414285714285714	0.0208571428571429	0.0118571428571429	0.019	0.0111428571428571	0.0327142857142857	0.00657142857142857	0.0217142857142857	0.0522857142857143	0.0117142857142857	0.0175714285714286	0.0217142857142857	0.013	0.0288571428571429	0.00214285714285714	0.014	0.00657142857142857	0.0144285714285714	0.016	0	0	0	0	0.0282857142857143	0.009	0.0298571428571429	0.004	0.000714285714285714	0.00785714285714286	0.0232857142857143	0	0	0	0.0197142857142857	0.0172857142857143	0.0155714285714286
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00628571428571429	0.0101428571428571	0.002	0.012	0.00857142857142857	0.00857142857142857	0.00557142857142857	0.00928571428571429	0.0155714285714286	0.011	0.0141428571428571	0.008	0.0134285714285714	0.00714285714285714	0.00914285714285714	0.0101428571428571	0.0151428571428571	0.0104285714285714	0.0145714285714286	0.0155714285714286	0.0255714285714286	0.0167142857142857	0.0205714285714286	0.0188571428571429	0.0157142857142857	0.00871428571428571	0.0127142857142857	0.0118571428571429	0.0148571428571429	0.00385714285714286	0.00842857142857143	0.00457142857142857	0.00757142857142857	0.00785714285714286	0.006	0.0171428571428571	0.009	0.0157142857142857	0.00714285714285714	0.0117142857142857	0.00585714285714286	0.0138571428571429	0.00214285714285714	0.00157142857142857	0.008	0.0134285714285714	0.003	0.00814285714285714	0.00671428571428571	0.0158571428571429	0.00585714285714286	0.0147142857142857	0.0144285714285714	0.0135714285714286	0.0194285714285714	0.014	0.0114285714285714	0.0124285714285714	0.0178571428571429	0.00157142857142857	0.00257142857142857	0.0134285714285714	0.0191428571428571	0.0141428571428571	0.01	0.0124285714285714	0.0238571428571429	0.0187142857142857	0.0147142857142857	0.007	0.00271428571428571
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellamassilia|s__Prevotellamassilia timonensis"	0.0174285714285714	0.0158571428571429	0.0158571428571429	0.011	0.00771428571428571	0.016	0.0167142857142857	0.0481428571428571	0.004	0.00728571428571429	0.00914285714285714	0.00785714285714286	0.00585714285714286	0.00857142857142857	0.00585714285714286	0.012	0.00857142857142857	0.00428571428571429	0.0141428571428571	0.00357142857142857	0.00342857142857143	0.00842857142857143	0.00385714285714286	0.00928571428571429	0.00528571428571429	0.00657142857142857	0.007	0.00571428571428571	0.00842857142857143	0.0211428571428571	0.013	0.0135714285714286	0.0144285714285714	0.0237142857142857	0.011	0.00571428571428571	0.00685714285714286	0.00714285714285714	0.0137142857142857	0.00585714285714286	0.014	0.00928571428571429	0.00814285714285714	0.0145714285714286	0.00528571428571429	0.0142857142857143	0.0237142857142857	0.0145714285714286	0.0168571428571429	0.00542857142857143	0.0112857142857143	0.0122857142857143	0.00971428571428571	0.00814285714285714	0.00485714285714286	0.00971428571428571	0.00242857142857143	0.00528571428571429	0.0105714285714286	0.0255714285714286	0.0112857142857143	0.00771428571428571	0.00228571428571429	0.00714285714285714	0.0284285714285714	0.0107142857142857	0.00357142857142857	0.00757142857142857	0.00428571428571429	0.009	0.0122857142857143
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0.00514285714285714	0.00285714285714286	0.00171428571428571	0.00114285714285714	0.00185714285714286	0.00657142857142857	0.006	0.004	0.00342857142857143	0.0114285714285714	0.00685714285714286	0.0131428571428571	0.0118571428571429	0.00928571428571429	0.00685714285714286	0.00771428571428571	0.00728571428571429	0.00485714285714286	0.0162857142857143	0.00214285714285714	0.0175714285714286	0.0144285714285714	0.0271428571428571	0.00885714285714286	0.003	0.00971428571428571	0.0151428571428571	0.00285714285714286	0.00957142857142857	0.00842857142857143	0.00785714285714286	0.00928571428571429	0.00571428571428571	0.0108571428571429	0.0182857142857143	0.008	0.0151428571428571	0.0138571428571429	0.0195714285714286	0.0211428571428571	0.0227142857142857	0.0131428571428571	0.0104285714285714	0.009	0.0255714285714286	0.00785714285714286	0.011	0.0152857142857143	0.0188571428571429	0.011	0.0248571428571429	0.0181428571428571	0.0114285714285714	0.0137142857142857	0.00942857142857143	0.00685714285714286	0.0137142857142857	0.00414285714285714	0.0212857142857143	0.004	0.004	0.00657142857142857	0.00214285714285714	0.00328571428571429	0.00685714285714286	0.006	0.00242857142857143	0.00314285714285714	0	0	0.00985714285714286
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.00271428571428571	0.00657142857142857	0.00642857142857143	0.00757142857142857	0.0178571428571429	0.0115714285714286	0.00685714285714286	0.00714285714285714	0.0211428571428571	0.0272857142857143	0.0252857142857143	0.0161428571428571	0.0117142857142857	0.00714285714285714	0.0138571428571429	0.00771428571428571	0.0168571428571429	0.0111428571428571	0.0144285714285714	0.018	0.0231428571428571	0.0105714285714286	0.00928571428571429	0.00414285714285714	0.0587142857142857	0.00457142857142857	0.00314285714285714	0.056	0.00442857142857143	0.00514285714285714	0.00328571428571429	0.00357142857142857	0.00342857142857143	0.00314285714285714	0.00171428571428571	0.00414285714285714	0.00428571428571429	0.00257142857142857	0.001	0.00214285714285714	0.00128571428571429	0.00342857142857143	0.00128571428571429	0.000857142857142857	0.002	0.00142857142857143	0.00128571428571429	0.003	0.00342857142857143	0.00271428571428571	0.00157142857142857	0.00214285714285714	0.003	0.000714285714285714	0.00342857142857143	0.00228571428571429	0.00328571428571429	0.00557142857142857	0.00314285714285714	0.003	0.00114285714285714	0.00157142857142857	0.00414285714285714	0.00271428571428571	0.00542857142857143	0.028	0.0334285714285714	0.012	0.0215714285714286	0.0135714285714286	0.00171428571428571
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0.00714285714285714	0.00614285714285714	0.00742857142857143	0.00728571428571429	0.006	0.00714285714285714	0.00628571428571429	0.0104285714285714	0.00828571428571429	0.00385714285714286	0.0108571428571429	0.005	0.0167142857142857	0.00957142857142857	0.0107142857142857	0.01	0.0101428571428571	0.00628571428571429	0.0114285714285714	0.007	0.00714285714285714	0.0141428571428571	0.00828571428571429	0.0178571428571429	0.00657142857142857	0.00928571428571429	0.00728571428571429	0.0127142857142857	0.0168571428571429	0.0122857142857143	0.0101428571428571	0.00985714285714286	0.00857142857142857	0.00842857142857143	0.00628571428571429	0.00642857142857143	0.00614285714285714	0.01	0.0128571428571429	0.00714285714285714	0.00914285714285714	0.00985714285714286	0.00742857142857143	0.00285714285714286	0.00828571428571429	0.00842857142857143	0.00628571428571429	0.0115714285714286	0.007	0.00771428571428571	0.0112857142857143	0.0154285714285714	0.006	0.00757142857142857	0.00657142857142857	0.00557142857142857	0.00528571428571429	0.00742857142857143	0.0101428571428571	0.00771428571428571	0.00214285714285714	0.00557142857142857	0.00185714285714286	0.0128571428571429	0.0108571428571429	0.0101428571428571	0.00471428571428571	0.008	0.00671428571428571	0.0131428571428571	0.00614285714285714
