"ID"	"Function"
"fpt1"	"sulfite_respiration"
"fpt2"	"thiosulfate_respiration"
"fpt3"	"respiration_of_sulfur_compounds"
"fpt4"	"chitinolysis"
"fpt5"	"dark_hydrogen_oxidation"
"fpt6"	"nitrite_ammonification"
"fpt7"	"nitrite_respiration"
"fpt8"	"cellulolysis"
"fpt9"	"xylanolysis"
"fpt10"	"fermentation"
"fpt11"	"aerobic_chemoheterotrophy"
"fpt12"	"human_pathogens_septicemia"
"fpt13"	"human_pathogens_pneumonia"
"fpt14"	"human_pathogens_gastroenteritis"
"fpt15"	"human_pathogens_diarrhea"
"fpt16"	"human_pathogens_all"
"fpt17"	"human_gut"
"fpt18"	"human_associated"
"fpt19"	"mammal_gut"
"fpt20"	"animal_parasites_or_symbionts"
"fpt21"	"nitrate_respiration"
"fpt22"	"nitrate_reduction"
"fpt23"	"nitrogen_respiration"
"fpt24"	"fumarate_respiration"
"fpt25"	"ureolysis"
"fpt26"	"reductive_acetogenesis"
"fpt27"	"chemoheterotrophy"
"fpt28"	"anaerobic_chemoheterotrophy"
