"ID"	"Function"
"fpt1"	"dark_hydrogen_oxidation"
"fpt2"	"nitrate_ammonification"
"fpt3"	"nitrite_ammonification"
"fpt4"	"nitrite_respiration"
"fpt5"	"cellulolysis"
"fpt6"	"xylanolysis"
"fpt7"	"fermentation"
"fpt8"	"aerobic_chemoheterotrophy"
"fpt9"	"human_pathogens_gastroenteritis"
"fpt10"	"human_pathogens_all"
"fpt11"	"human_gut"
"fpt12"	"human_associated"
"fpt13"	"mammal_gut"
"fpt14"	"animal_parasites_or_symbionts"
"fpt15"	"plant_pathogen"
"fpt16"	"nitrate_respiration"
"fpt17"	"nitrate_reduction"
"fpt18"	"nitrogen_respiration"
"fpt19"	"fumarate_respiration"
"fpt20"	"reductive_acetogenesis"
"fpt21"	"chemoheterotrophy"
"fpt22"	"anaerobic_chemoheterotrophy"
