"ID"	"Function"
"fpt1"	"sulfite_respiration"
"fpt2"	"thiosulfate_respiration"
"fpt3"	"respiration_of_sulfur_compounds"
"fpt4"	"dark_hydrogen_oxidation"
"fpt5"	"cellulolysis"
"fpt6"	"xylanolysis"
"fpt7"	"fermentation"
"fpt8"	"aerobic_chemoheterotrophy"
"fpt9"	"human_pathogens_septicemia"
"fpt10"	"human_pathogens_pneumonia"
"fpt11"	"human_pathogens_gastroenteritis"
"fpt12"	"human_pathogens_diarrhea"
"fpt13"	"human_pathogens_all"
"fpt14"	"human_gut"
"fpt15"	"human_associated"
"fpt16"	"mammal_gut"
"fpt17"	"animal_parasites_or_symbionts"
"fpt18"	"plant_pathogen"
"fpt19"	"nitrate_reduction"
"fpt20"	"ureolysis"
"fpt21"	"reductive_acetogenesis"
"fpt22"	"chemoheterotrophy"
"fpt23"	"anaerobic_chemoheterotrophy"
