"Taxa"	"W1"	"W2"	"W4"	"W6"	"W7"	"W9"	"W10"	"W33"	"W42"	"W43"	"W52"	"W54"	"W57"	"W60"	"W63"	"W68"	"W73"	"W83"	"W84"	"W85"	"W87"	"W93"	"W94"	"W95"	"W96"	"W97"	"W100"	"W101"	"W104"	"W107"	"W108"	"W109"	"W111"	"W112"	"W114"	"W120"	"W121"	"W122"	"W123"	"W126"	"W127"	"W139"	"W140"	"W144"	"W150"	"W152"	"W153"	"W154"	"W164"	"W170"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"
"animal_parasites_or_symbionts"	0.238556933483653	0.218744958864333	0.253145107077691	0.303505843071786	0.156647912348238	0.219749015297243	0.17479674796748	0.27600480705034	0.351315248664201	0.250420168067227	0.347668557025835	0.273485672832789	0.327880345875204	0.2588273936607	0.290316467689975	0.261667872648336	0.324268855823499	0.32308644522385	0.414767547857794	0.325742805895656	0.390947075208914	0.173662998686773	0.339139054092325	0.413369304556355	0.342880302620913	0.323906150919467	0.324161780183431	0.379751954704772	0.22015503875969	0.36242673847616	0.309337958947673	0.333778047301395	0.388986673371888	0.414881127091283	0.341912473491421	0.476082435242957	0.158727615079524	0.352067299087167	0.359151393422043	0.121559339393163	0.110192228780657	0.262067222643417	0.287337986041874	0.210832424572882	0.198910462355078	0.167881897560537	0.0851092803159257	0.264700527944657	0.327922077922078	0.0570596671157273	0.140823894958404	0.129848917925684	0.15309087265805	0.187778170257859	0.212640283520378	0.19256161971831	0.20169515874156	0.276767459378026	0.218733647305076	0.127813679930293	0.0619014514138161	0.166841675417104	0.123482380811371	0.164645103324349	0.243403338718363	0.273552529613639	0.256570155902004
"chemoheterotrophy"	0.174520856820744	0.155750927568963	0.164313838471142	0.198998330550918	0.238278550982134	0.165063662178254	0.203252032520325	0.212979035919348	0.180024660912454	0.174229691876751	0.17596093257719	0.207290533188248	0.186492171068007	0.155280013138446	0.184385067273072	0.172304630969609	0.17906618778861	0.191871260573551	0.154740200546946	0.180145051859939	0.147771587743733	0.169542181768781	0.152081563296517	0.157973621103118	0.156984598757093	0.164616360177552	0.163885130055631	0.143300080884335	0.196899224806202	0.157294471725012	0.159294593813241	0.170042449969679	0.163188332914257	0.147637217493396	0.197609408135724	0.127056154282473	0.169584551900965	0.17003758725613	0.149510419281948	0.225707335808475	0.145954988794546	0.226686884003032	0.174376869391825	0.227190112686296	0.227126693672301	0.187775677378702	0.258459862463403	0.16457309302749	0.195588893864756	0.228803615662075	0.225518692993886	0.229726418946509	0.236048492135057	0.233980925468033	0.227554636739516	0.198283450704225	0.221807211607528	0.16528569891316	0.189115646258503	0.142226982282893	0.131336634365734	0.219810990549527	0.172490376073438	0.23921832884097	0.209298151139831	0.190191519982287	0.190534521158129
"fermentation"	0.170462232243518	0.154057105984836	0.160952655334678	0.194991652754591	0.235317342809199	0.162590455253275	0.196212571881816	0.193216717852851	0.175400739827374	0.172549019607843	0.172810333963453	0.205114254624592	0.183220378593129	0.153227130891772	0.181921546333144	0.167782199710564	0.153754061912092	0.188467093047246	0.151321786690975	0.178117445215628	0.144986072423398	0.165466648553186	0.147125460209572	0.152877697841727	0.148608484193461	0.136461636017755	0.158472410163885	0.140873550822324	0.191903531438415	0.149532710280374	0.1493206128939	0.164220739842329	0.157530802112145	0.144848840622248	0.19269327164064	0.124220079410096	0.166820239573735	0.164667979237516	0.14624654782827	0.0964025092817821	0.124554149174584	0.223275208491281	0.166699900299103	0.222828062522719	0.22265679564185	0.184715095868215	0.253829917614217	0.16193336974331	0.173197492163009	0.226283082004259	0.220507166482911	0.220334830543079	0.23304278128444	0.126174496644295	0.213083284111045	0.191131161971831	0.215917253268208	0.155708597869364	0.186603872318158	0.119318181818182	0.12590269994183	0.217010850542527	0.16923304708321	0.234501347708895	0.196912583019207	0.18332779807373	0.176280623608018
"anaerobic_chemoheterotrophy"	0.167869222096956	0.143490885626714	0.160952655334678	0.19465776293823	0.235317342809199	0.162407254740313	0.195121951219512	0.193083188676726	0.17324290998767	0.157703081232493	0.172022684310019	0.204570184983678	0.180415985043234	0.146329446542946	0.181921546333144	0.167691751085383	0.153583034034548	0.18671343098824	0.151321786690975	0.170474927863994	0.140389972144847	0.137526604175157	0.142027754177287	0.152278177458034	0.147122399351527	0.132656943563729	0.155314990227034	0.138851442437315	0.19052540913006	0.148423887216854	0.148886961549581	0.163978168587022	0.15665074176515	0.141326680363957	0.191825718141508	0.118169786349026	0.161692239894235	0.164488992303562	0.145367813206126	0.0920496735373192	0.0672011615794956	0.220116249684104	0.166600199401795	0.222464558342421	0.220561530940076	0.183004770906472	0.253080955947437	0.161023120334972	0.172973578145992	0.225631219851375	0.220406935952691	0.219844834626378	0.23053802224226	0.123984457788767	0.213083284111045	0.184639084507042	0.215486280706795	0.153879263962122	0.185347985347985	0.00537322102817311	0.0601989132131152	0.215960798039902	0.132440035534498	0.232704402515723	0.191348052414288	0.172589394442599	0.16369710467706
"human_associated"	0.0731679819616686	0.0754153895789643	0.0735618937866129	0.0263772954924875	0.0362254466488994	0.0775854172391683	0.0652389450723775	0.0313793563893711	0.030517879161529	0.0605042016806723	0.0396975425330813	0.0290170475154153	0.0327179247487731	0.085892593200854	0.0464278946371044	0.0737156295224312	0.0494270566102275	0.0288838456777388	0.0405651777575205	0.0235514310223817	0.0442896935933148	0.0912919440293438	0.0572075899178703	0.0356714628297362	0.060794379897325	0.0613823715916297	0.0542775522477823	0.0599892154219466	0.059603789836348	0.0557579597655631	0.0702515177797051	0.0505761067313523	0.0297963288911239	0.0427061931317875	0.0196645459803355	0.0455662696161845	0.0765594327150355	0.0402720601396098	0.0613858900326387	0.0283574446293688	0.0858558757614974	0.0169320192064695	0.0586241276171486	0.0350175693687144	0.0356194999301579	0.0728238365289405	0.0315925648532716	0.0434188967777171	0.0344827586206897	0.0411107731085133	0.051017339881728	0.0558595345038791	0.0410780482917543	0.0495231367008124	0.0363260484347312	0.0470950704225352	0.0449648039074845	0.0674701388141612	0.047723704866562	0.122894278245716	0.0594043953861215	0.0543693851359234	0.0647764287829434	0.0372866127583109	0.0403877221324717	0.0449463079818443	0.0575723830734966
"human_gut"	0.0706877113866967	0.0743668333602194	0.073273792374916	0.0190317195325542	0.0357319119534103	0.0775854172391683	0.0649415030735673	0.0260381893443717	0.0262022194821208	0.0579831932773109	0.0374921235034657	0.0262966993108451	0.0308483290488432	0.0787485629824273	0.0401743414819026	0.0722684515195369	0.0393364118351291	0.0268207138436146	0.0362351868732908	0.0184824144116041	0.0389972144846797	0.0849975093963682	0.0495610308694421	0.0350719424460432	0.0563361253715212	0.0579581483830057	0.0500676589986468	0.0533836613642491	0.0573643410852713	0.0554411531759861	0.0699624168834923	0.0483929654335961	0.0203671108876037	0.0427061931317875	0.0184114131482553	0.0449990546417092	0.0443091222306799	0.0390191516019331	0.05372834546824	0.0197157854308027	0.0623086392474985	0.0165529441496083	0.0450648055832502	0.0338058887677208	0.0352004469898031	0.072463768115942	0.0302989037924695	0.0224831603859457	0.0344827586206897	0.0411107731085133	0.0507166482910694	0.0552878726010616	0.0406772868450055	0.0261391734369481	0.0355877141169521	0.0417033450704225	0.0449648039074845	0.0625201764769181	0.0451072736787022	0.112401975021783	0.0529773136784757	0.0540193676350484	0.0464169381107492	0.0361635220125786	0.0402082211452163	0.0446141924056238	0.0562360801781737
"mammal_gut"	0.0706877113866967	0.0743668333602194	0.073273792374916	0.0190317195325542	0.0357319119534103	0.0775854172391683	0.0649415030735673	0.0260381893443717	0.0262022194821208	0.0579831932773109	0.0374921235034657	0.0262966993108451	0.0308483290488432	0.0787485629824273	0.0401743414819026	0.0722684515195369	0.0393364118351291	0.0268207138436146	0.0362351868732908	0.0184824144116041	0.0389972144846797	0.0849975093963682	0.0495610308694421	0.0350719424460432	0.0563361253715212	0.0579581483830057	0.0500676589986468	0.0533836613642491	0.0573643410852713	0.0554411531759861	0.0699624168834923	0.0483929654335961	0.0203671108876037	0.0427061931317875	0.0184114131482553	0.0449990546417092	0.0443091222306799	0.0390191516019331	0.05372834546824	0.0197157854308027	0.0623086392474985	0.0165529441496083	0.0450648055832502	0.0338058887677208	0.0352004469898031	0.072463768115942	0.0302989037924695	0.0224831603859457	0.0344827586206897	0.0411107731085133	0.0507166482910694	0.0552878726010616	0.0406772868450055	0.0261391734369481	0.0355877141169521	0.0417033450704225	0.0449648039074845	0.0625201764769181	0.0451072736787022	0.112401975021783	0.0529773136784757	0.0540193676350484	0.0464169381107492	0.0361635220125786	0.0402082211452163	0.0446141924056238	0.0562360801781737
"aerobic_chemoheterotrophy"	0.00665163472378805	0.0122600419422487	0.00326514933256506	0.00434056761268781	0.00296120817293456	0.00265640743794083	0.00813008130081301	0.0198958472426225	0.00678175092478422	0.0165266106442577	0.00409577819785759	0.00253899165759884	0.00607618602477214	0.00895056659550008	0.00246352093992799	0.00470332850940666	0.0254831537540619	0.0051578295853105	0.00364630811303555	0.00967012399594479	0.0073816155988858	0.032015577593624	0.00991220617388841	0.00569544364508393	0.00986219940556606	0.0320862396956246	0.00872049315892347	0.00444863844702076	0.00637381567614126	0.00887058450815777	0.01040763226366	0.00606428138265616	0.00653759114910736	0.00631053712943939	0.00578368999421631	0.00888636793344677	0.0078923120067305	0.00572758188652228	0.00414260607582224	0.133721674561516	0.07875382721505	0.00657063431892848	0.00777666999002991	0.00472555434387495	0.00642547841877358	0.00468088936898011	0.0053789065159665	0.00354997269251775	0.0225033587102553	0.00317239581069923	0.00511175704119475	0.00988158432013066	0.00551046989279631	0.109996467679265	0.0144713526284702	0.0137544014084507	0.00617727338026145	0.0114064349510384	0.00376766091051805	0.136871914028464	0.0711377211526184	0.00385019250962548	0.0400503405389399	0.00651392632524708	0.017950098725543	0.0176021255396878	0.0267260579064588
"human_pathogens_all"	0.00405862457722661	0.0196805936441362	0.00259291270527226	0.0130217028380634	0.00602112328496693	0.00128240359073005	0.00505651397977394	0.00627587127787421	0.00493218249075216	0.00658263305322129	0.00315059861373661	0.00652883569096844	0.0025706940874036	0.0124815240597799	0.00682205798749289	0.00144717800289436	0.0102616726526424	0.00340416752630493	0.00432999088422972	0.0068626686422834	0.00557103064066852	0.00796993162160938	0.0109034267912773	0.000299760191846523	0.00499864901378006	0.00431198478123018	0.0058637798827244	0.00754920463736856	0.00292850990525409	0.000475209884365595	0.000433651344319167	0.00242571255306246	0.0218757857681669	0.000440270032286469	0.00134952766531714	0.000567214974475326	0.053763871639758	0.00161088240558439	0.00778307808184785	0.00908974523108437	0.0344370442852183	0.00214809198888046	0.0136590229312064	0.00157518478129165	0.000838105880709597	0.00180034206499235	0.00177027303057125	0.0248498088476242	0	0.00821346312633088	0.00190438007417059	0.00187831768068599	0.000601142170123234	0.0265630519251148	0.00103366804489073	0.00770246478873239	0	0.00527278596793285	0.0064887493458922	0.0113091780424049	0.00908020373707135	0.00105005250262513	0.0302783535682558	0.00314465408805031	0.00071800394902172	0.00464961806708735	0.00434298440979955
"nitrate_reduction"	0.00191657271702368	0.0143571543797387	0.00701046768462499	0.00767946577629382	0.000296120817293456	0.00357241000274801	9.9147332936744e-05	0.0008011750567499	0.00328812166050144	0.0112044817927171	0.00110270951480781	0.0039898440333696	0.0100490768871232	0.00566595500082115	0.00170551449687322	0.000271345875542692	0.00017102787754404	0.0041262636682484	0	0.0116977306402558	0.0073816155988858	0.00792464791921387	0.0192580005664118	0.00119904076738609	0.00148608484193461	0.00494610019023462	0.00691625319500827	0.00134807225667296	0.00344530577088717	0.000158403294788532	0.000867302688638335	0.00121285627653123	0.0115665074176515	0.00234810683886117	0.00134952766531714	0.00132350160710909	0.0317695605144025	0.00232683014139968	0.000125533517449159	0.0252208424017411	0.0402765064234084	0.00252716704574172	0.000299102691924227	0.000363504180298073	0.00279368626903199	0.00315059861373661	0.00102131136379111	0.0133806663025669	0.000447828034034931	0	0.00120276636263406	0.000734993875051041	0.000400761446748823	0.0240197809961145	0.000590667454223272	0.0121038732394366	0.000574630081884786	0.00398149144517379	0.0117216117216117	0.0139050246877723	0.0688676702183505	0.00105005250262513	0.034572105419011	0.00202156334231806	0.00305151678334231	0.00586737517989594	0.00334075723830735
